"7799 Park Ln, Atlanta, GA",1000,2549,3,1.5,33.5420406,-84.3819464,Clayton County
"7799 Park Ln, Atlanta, GA",1000,1662,4,3,33.5420406,-84.3819464,Clayton County
"7799 Park Ln, Atlanta, GA",1000,1304,3,2,33.5420406,-84.3819464,Clayton County
"7799 Park Ln, Atlanta, GA",1000,1251,3,2,33.5420406,-84.3819464,Clayton County
"7799 Park Ln, Atlanta, GA",1000,1212,3,2,33.5420406,-84.3819464,Clayton County
"7799 Park Ln, Atlanta, GA",1000,1317,3,2,33.5420406,-84.3819464,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,2024,3,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,2024,3,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1597,3,2.5,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1512,4,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1872,4,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1176,3,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1320,4,3,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1356,3,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1310,3,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1356,3,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,938,3,2.5,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1496,3,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1565,3,3,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1454,3,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1904,3,2.5,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,2024,4,2,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1802,3,3,33.5682236,-84.2879711,Clayton County
"6833 Bent Creek Dr, Atlanta, GA",1375,1318,3,2,33.5682236,-84.2879711,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1572,3,2,33.5269621,-84.3304367,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1572,3,2,33.5269621,-84.3304367,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1335,3,2,33.5269621,-84.3304367,Clayton County
